amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,energy_kwh,task_duration_sec,details,task_source,department_id,waste_stream,waste_volume_m3,container_type
AMR-A-11,T78,corridor,2026-01-01 11:52:39,2026-01-01 11:52:48,C2-7,C2-8,,,133.817,-102.025,2,133.702,-93.487,2,completed,24759.938,2026-01-01 11:52:39,segment_corridor,food_trolley,,C2-7,C2-8,,8.371,0.0,8.539,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-7"", ""to"": ""C2-8"", ""duration"": 8.371347493801482, ""distance_m"": 8.53877444367751, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 133.817, ""from_y"": -102.025, ""to_x"": 133.702, ""to_y"": -93.487, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:52:48,2026-01-01 11:52:55,C2-8,C2-14,,,133.702,-93.487,2,133.763,-85.18,2,completed,24768.31,2026-01-01 11:52:48,segment_corridor,food_trolley,,C2-8,C2-14,,6.923,0.0,8.307,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-8"", ""to"": ""C2-14"", ""duration"": 6.92268663726574, ""distance_m"": 8.307223964718888, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.702, ""from_y"": -93.487, ""to_x"": 133.763, ""to_y"": -85.18, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:52:55,2026-01-01 11:52:58,C2-14,C2-13,,,133.763,-85.18,2,137.16,-85.181,2,completed,24775.232,2026-01-01 11:52:55,segment_corridor,food_trolley,,C2-14,C2-13,,2.831,0.0,3.397,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-14"", ""to"": ""C2-13"", ""duration"": 2.8308334559905703, ""distance_m"": 3.397000147188684, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.763, ""from_y"": -85.18, ""to_x"": 137.16, ""to_y"": -85.181, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:52:58,2026-01-01 11:53:01,C2-13,Lift-3-F2,,,137.16,-85.181,2,137.09,-89.028,2,completed,24778.063,2026-01-01 11:52:58,segment_corridor,food_trolley,,C2-13,Lift-3-F2,,3.206,0.0,3.848,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-13"", ""to"": ""Lift-3-F2"", ""duration"": 3.2063640059869893, ""distance_m"": 3.847636807184387, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 137.16, ""from_y"": -85.181, ""to_x"": 137.09, ""to_y"": -89.028, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,
AMR-A-11,T78,lift_reposition,2026-01-01 11:53:01,2026-01-01 11:53:03,Lift-3-F3,Lift-3-F2,,,137.09,-89.028,3,137.09,-89.028,2,completed,24781.269,2026-01-01 11:53:01,segment_lift_reposition,food_trolley,,Lift-3-F3,Lift-3-F2,Lift-3,2.222,0.0,4.0,0.007336538461538461,0.0,"{""type"": ""lift_reposition"", ""lift_id"": ""Lift-3"", ""from"": ""Lift-3-F3"", ""to"": ""Lift-3-F2"", ""from_floor"": 3, ""to_floor"": 2, ""wait_time"": 0.0, ""duration"": 2.2222222222222223, ""distance_m"": 4.0, ""vertical_distance_m"": 4.0, ""energy_kwh"": 0.007336538461538461, ""from_x"": 137.09, ""from_y"": -89.028, ""to_x"": 137.09, ""to_y"": -89.028}",,,,0.0,
AMR-A-11,T78,lift_transfer,2026-01-01 11:53:03,2026-01-01 11:53:27,Lift-3-F2,Lift-3-F4,,,137.09,-89.028,2,137.09,-89.028,4,completed,24783.492,2026-01-01 11:53:03,segment_lift_transfer,food_trolley,,Lift-3-F2,Lift-3-F4,Lift-3,24.444,0.0,8.0,0.024917948717948717,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-3"", ""from"": ""Lift-3-F2"", ""to"": ""Lift-3-F4"", ""from_floor"": 2, ""to_floor"": 4, ""wait_time"": 0.0, ""duration"": 24.444444444445658, ""distance_m"": 8.0, ""vertical_distance_m"": 8.0, ""energy_kwh"": 0.024917948717948717, ""from_x"": 137.09, ""from_y"": -89.028, ""to_x"": 137.09, ""to_y"": -89.028}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:53:27,2026-01-01 11:53:30,Lift-3-F4,C4-2,,,137.09,-89.028,4,137.086,-85.506,4,completed,24807.936,2026-01-01 11:53:27,segment_corridor,food_trolley,,Lift-3-F4,C4-2,,2.935,0.0,3.522,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Lift-3-F4"", ""to"": ""C4-2"", ""duration"": 2.9350018928632977, ""distance_m"": 3.522002271435957, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 137.09, ""from_y"": -89.028, ""to_x"": 137.086, ""to_y"": -85.506, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:53:30,2026-01-01 11:53:31,C4-2,C4-12,,,137.086,-85.506,4,138.205,-85.441,4,completed,24810.871,2026-01-01 11:53:30,segment_corridor,food_trolley,,C4-2,C4-12,,0.934,0.0,1.121,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-2"", ""to"": ""C4-12"", ""duration"": 0.934071880412732, ""distance_m"": 1.1208862564952784, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 137.086, ""from_y"": -85.506, ""to_x"": 138.205, ""to_y"": -85.441, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:53:31,2026-01-01 11:53:33,C4-12,C4-3,,,138.205,-85.441,4,140.669,-85.502,4,completed,24811.805,2026-01-01 11:53:31,segment_corridor,food_trolley,,C4-12,C4-3,,2.054,0.0,2.465,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-12"", ""to"": ""C4-3"", ""duration"": 2.0539624644952865, ""distance_m"": 2.4647549573943435, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 138.205, ""from_y"": -85.441, ""to_x"": 140.669, ""to_y"": -85.502, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:53:33,2026-01-01 11:53:35,C4-3,C4-18,,,140.669,-85.502,4,142.768,-85.416,4,completed,24813.859,2026-01-01 11:53:33,segment_corridor,food_trolley,,C4-3,C4-18,,1.751,0.0,2.101,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-3"", ""to"": ""C4-18"", ""duration"": 1.7506342104759802, ""distance_m"": 2.100761052571176, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.669, ""from_y"": -85.502, ""to_x"": 142.768, ""to_y"": -85.416, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:53:35,2026-01-01 11:53:38,C4-18,C4-9,,,142.768,-85.416,4,145.924,-85.423,4,completed,24815.61,2026-01-01 11:53:35,segment_corridor,food_trolley,,C4-18,C4-9,,2.63,0.0,3.156,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-18"", ""to"": ""C4-9"", ""duration"": 2.630006469151322, ""distance_m"": 3.1560077629815866, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.768, ""from_y"": -85.416, ""to_x"": 145.924, ""to_y"": -85.423, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:53:38,2026-01-01 11:53:41,C4-9,C4-20,,,145.924,-85.423,4,149.883,-84.555,4,completed,24818.24,2026-01-01 11:53:38,segment_corridor,food_trolley,,C4-9,C4-20,,3.378,0.0,4.053,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-9"", ""to"": ""C4-20"", ""duration"": 3.3775304299969777, ""distance_m"": 4.053036515996373, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 145.924, ""from_y"": -85.423, ""to_x"": 149.883, ""to_y"": -84.555, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
AMR-A-11,T78,corridor,2026-01-01 11:53:41,2026-01-01 11:53:45,C4-20,ELECTIVE-WARD-DELIVERYAREA,,,149.883,-84.555,4,154.94,-84.449,4,completed,24821.617,2026-01-01 11:53:41,segment_corridor,food_trolley,,C4-20,ELECTIVE-WARD-DELIVERYAREA,,4.215,0.0,5.058,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C4-20"", ""to"": ""ELECTIVE-WARD-DELIVERYAREA"", ""duration"": 4.215092344447763, ""distance_m"": 5.058110813337316, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 149.883, ""from_y"": -84.555, ""to_x"": 154.94, ""to_y"": -84.449, ""from_floor"": 4, ""to_floor"": 4}",,,,0.0,
