amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,task_duration_sec,details
AMR-A-1,T7,corridor,2026-01-01 08:10:36,2026-01-01 08:10:39,C2-20,Lift-7-F2,,,88.598,-84.924,2,88.661,-88.972,2,completed,636.205,2026-01-01 08:10:36,segment_corridor,food_trolley,,C2-20,Lift-7-F2,,3.374,0.0,4.048,0.0,"{""type"": ""corridor"", ""from"": ""C2-20"", ""to"": ""Lift-7-F2"", ""duration"": 3.3737418436770925, ""distance_m"": 4.048490212412511, ""from_x"": 88.598, ""from_y"": -84.924, ""to_x"": 88.661, ""to_y"": -88.972, ""from_floor"": 2, ""to_floor"": 2}"
AMR-A-1,T7,lift_transfer,2026-01-01 08:10:39,2026-01-01 08:11:12,Lift-7-F2,Lift-7-F5,,,88.661,-88.972,2,88.661,-88.972,5,completed,639.579,2026-01-01 08:10:39,segment_lift_transfer,food_trolley,,Lift-7-F2,Lift-7-F5,Lift-7,33.333,0.0,12.0,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-7"", ""from"": ""Lift-7-F2"", ""to"": ""Lift-7-F5"", ""from_floor"": 2, ""to_floor"": 5, ""wait_time"": 0.0, ""duration"": 33.33333333333337, ""distance_m"": 12.0, ""vertical_distance_m"": 12.0, ""from_x"": 88.661, ""from_y"": -88.972, ""to_x"": 88.661, ""to_y"": -88.972}"
AMR-A-1,T7,corridor,2026-01-01 08:11:12,2026-01-01 08:11:15,Lift-7-F5,C5-5,,,88.661,-88.972,5,88.783,-85.502,5,completed,672.912,2026-01-01 08:11:12,segment_corridor,food_trolley,,Lift-7-F5,C5-5,,2.893,0.0,3.472,0.0,"{""type"": ""corridor"", ""from"": ""Lift-7-F5"", ""to"": ""C5-5"", ""duration"": 2.8934533385251293, ""distance_m"": 3.472144006230155, ""from_x"": 88.661, ""from_y"": -88.972, ""to_x"": 88.783, ""to_y"": -85.502, ""from_floor"": 5, ""to_floor"": 5}"
AMR-A-1,T7,corridor,2026-01-01 08:11:15,2026-01-01 08:11:20,C5-5,C5-6,,,88.783,-85.502,5,83.189,-85.358,5,completed,675.805,2026-01-01 08:11:15,segment_corridor,food_trolley,,C5-5,C5-6,,4.663,0.0,5.596,0.0,"{""type"": ""corridor"", ""from"": ""C5-5"", ""to"": ""C5-6"", ""duration"": 4.6632109228632554, ""distance_m"": 5.595853107435906, ""from_x"": 88.783, ""from_y"": -85.502, ""to_x"": 83.189, ""to_y"": -85.358, ""from_floor"": 5, ""to_floor"": 5}"
AMR-A-1,T7,corridor,2026-01-01 08:11:20,2026-01-01 08:11:22,C5-6,ADULTIP6-DELIVERYHUB,,,83.189,-85.358,5,83.021,-82.786,5,completed,680.469,2026-01-01 08:11:20,segment_corridor,food_trolley,,C5-6,ADULTIP6-DELIVERYHUB,,2.148,0.0,2.577,0.0,"{""type"": ""corridor"", ""from"": ""C5-6"", ""to"": ""ADULTIP6-DELIVERYHUB"", ""duration"": 2.1479007839697313, ""distance_m"": 2.577480940763677, ""from_x"": 83.189, ""from_y"": -85.358, ""to_x"": 83.021, ""to_y"": -82.786, ""from_floor"": 5, ""to_floor"": 5}"
AMR-A-1,T7,dropoff,2026-01-01 08:11:22,2026-01-01 08:11:42,,,,,,,,,,,completed,682.617,2026-01-01 08:11:22,segment_dropoff,food_trolley,,KITCHEN,ADULTIP6-DELIVERYHUB,,20.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""ADULTIP6-DELIVERYHUB"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-2,T8,,2026-01-01 08:07:43,2026-01-01 08:07:44,,,ADULTIP1-DELIVERYHUB,UEC-DH,,,,,,,start,463.329,2026-01-01 08:07:43,task_assigned,empty_bin,,AMU-DH,UEC-DH,,0.0,0.0,0.0,276.855,Assigned task to AMR-A-2
AMR-A-2,T8,corridor,2026-01-01 08:07:43,2026-01-01 08:07:45,ADULTIP1-DELIVERYHUB,C3-7,,,144.791,-144.233,3,142.339,-144.143,3,completed,463.329,2026-01-01 08:07:43,segment_corridor,empty_bin,,ADULTIP1-DELIVERYHUB,C3-7,,2.045,0.0,2.454,0.0,"{""type"": ""corridor"", ""from"": ""ADULTIP1-DELIVERYHUB"", ""to"": ""C3-7"", ""duration"": 2.04470929745798, ""distance_m"": 2.453651156949576, ""from_x"": 144.791, ""from_y"": -144.233, ""to_x"": 142.339, ""to_y"": -144.143, ""from_floor"": 3, ""to_floor"": 3}"
AMR-A-2,T8,corridor,2026-01-01 08:07:45,2026-01-01 08:07:51,C3-7,C3-1,,,142.339,-144.143,3,142.199,-136.453,3,completed,465.374,2026-01-01 08:07:45,segment_corridor,empty_bin,,C3-7,C3-1,,6.409,0.0,7.691,0.0,"{""type"": ""corridor"", ""from"": ""C3-7"", ""to"": ""C3-1"", ""duration"": 6.409395230614367, ""distance_m"": 7.69127427673724, ""from_x"": 142.339, ""from_y"": -144.143, ""to_x"": 142.199, ""to_y"": -136.453, ""from_floor"": 3, ""to_floor"": 3}"
AMR-A-2,T8,corridor,2026-01-01 08:07:51,2026-01-01 08:07:55,C3-1,Lift-5-F3,,,142.199,-136.453,3,138.393,-135.355,3,completed,471.783,2026-01-01 08:07:51,segment_corridor,empty_bin,,C3-1,Lift-5-F3,,3.301,0.0,3.961,0.0,"{""type"": ""corridor"", ""from"": ""C3-1"", ""to"": ""Lift-5-F3"", ""duration"": 3.3010141539297475, ""distance_m"": 3.961216984715697, ""from_x"": 142.199, ""from_y"": -136.453, ""to_x"": 138.393, ""to_y"": -135.355, ""from_floor"": 3, ""to_floor"": 3}"
AMR-A-2,T8,lift_transfer,2026-01-01 08:07:55,2026-01-01 08:08:21,Lift-5-F3,Lift-5-F0,,,138.393,-135.355,3,138.393,-135.355,0,completed,475.084,2026-01-01 08:07:55,segment_lift_transfer,empty_bin,,Lift-5-F3,Lift-5-F0,Lift-5,26.667,0.0,12.0,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-5"", ""from"": ""Lift-5-F3"", ""to"": ""Lift-5-F0"", ""from_floor"": 3, ""to_floor"": 0, ""wait_time"": 0.0, ""duration"": 26.666666666666686, ""distance_m"": 12.0, ""vertical_distance_m"": 12.0, ""from_x"": 138.393, ""from_y"": -135.355, ""to_x"": 138.393, ""to_y"": -135.355}"
AMR-A-2,T8,corridor,2026-01-01 08:08:21,2026-01-01 08:08:24,Lift-5-F0,C0-15,,,138.393,-135.355,0,142.122,-135.61,0,completed,501.751,2026-01-01 08:08:21,segment_corridor,empty_bin,,Lift-5-F0,C0-15,,3.115,0.0,3.738,0.0,"{""type"": ""corridor"", ""from"": ""Lift-5-F0"", ""to"": ""C0-15"", ""duration"": 3.114757213652467, ""distance_m"": 3.73770865638296, ""from_x"": 138.393, ""from_y"": -135.355, ""to_x"": 142.122, ""to_y"": -135.61, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:08:24,2026-01-01 08:08:27,C0-15,C0-14,,,142.122,-135.61,0,142.333,-132.392,0,completed,504.866,2026-01-01 08:08:24,segment_corridor,empty_bin,,C0-15,C0-14,,2.687,0.0,3.225,0.0,"{""type"": ""corridor"", ""from"": ""C0-15"", ""to"": ""C0-14"", ""duration"": 2.6874250635547585, ""distance_m"": 3.22491007626571, ""from_x"": 142.122, ""from_y"": -135.61, ""to_x"": 142.333, ""to_y"": -132.392, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:08:27,2026-01-01 08:08:35,C0-14,C0-13,,,142.333,-132.392,0,151.939,-132.199,0,completed,507.553,2026-01-01 08:08:27,segment_corridor,empty_bin,,C0-14,C0-13,,8.007,0.0,9.608,0.0,"{""type"": ""corridor"", ""from"": ""C0-14"", ""to"": ""C0-13"", ""duration"": 8.006615537236133, ""distance_m"": 9.607938644683358, ""from_x"": 142.333, ""from_y"": -132.392, ""to_x"": 151.939, ""to_y"": -132.199, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:08:35,2026-01-01 08:08:42,C0-13,C0-12,,,151.939,-132.199,0,151.969,-124.115,0,completed,515.56,2026-01-01 08:08:35,segment_corridor,empty_bin,,C0-13,C0-12,,6.737,0.0,8.084,0.0,"{""type"": ""corridor"", ""from"": ""C0-13"", ""to"": ""C0-12"", ""duration"": 6.73671305443374, ""distance_m"": 8.084055665320488, ""from_x"": 151.939, ""from_y"": -132.199, ""to_x"": 151.969, ""to_y"": -124.115, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:08:42,2026-01-01 08:08:44,C0-12,C0-11,,,151.969,-124.115,0,151.977,-121.358,0,completed,522.297,2026-01-01 08:08:42,segment_corridor,empty_bin,,C0-12,C0-11,,2.298,0.0,2.757,0.0,"{""type"": ""corridor"", ""from"": ""C0-12"", ""to"": ""C0-11"", ""duration"": 2.2975096723288044, ""distance_m"": 2.757011606794565, ""from_x"": 151.969, ""from_y"": -124.115, ""to_x"": 151.977, ""to_y"": -121.358, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:08:44,2026-01-01 08:08:56,C0-11,C0-10,,,151.977,-121.358,0,151.906,-106.786,0,completed,524.594,2026-01-01 08:08:44,segment_corridor,empty_bin,,C0-11,C0-10,,12.143,0.0,14.572,0.0,"{""type"": ""corridor"", ""from"": ""C0-11"", ""to"": ""C0-10"", ""duration"": 12.143477473067133, ""distance_m"": 14.57217296768056, ""from_x"": 151.977, ""from_y"": -121.358, ""to_x"": 151.906, ""to_y"": -106.786, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:08:56,2026-01-01 08:09:15,C0-10,C0-9,,,151.906,-106.786,0,151.815,-84.679,0,completed,536.738,2026-01-01 08:08:56,segment_corridor,empty_bin,,C0-10,C0-9,,18.423,0.0,22.107,0.0,"{""type"": ""corridor"", ""from"": ""C0-10"", ""to"": ""C0-9"", ""duration"": 18.422656077353352, ""distance_m"": 22.107187292824023, ""from_x"": 151.906, ""from_y"": -106.786, ""to_x"": 151.815, ""to_y"": -84.679, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:09:15,2026-01-01 08:09:22,C0-9,C0-8,,,151.815,-84.679,0,151.815,-75.288,0,completed,555.16,2026-01-01 08:09:15,segment_corridor,empty_bin,,C0-9,C0-8,,7.826,0.0,9.391,0.0,"{""type"": ""corridor"", ""from"": ""C0-9"", ""to"": ""C0-8"", ""duration"": 7.825833333333338, ""distance_m"": 9.391000000000005, ""from_x"": 151.815, ""from_y"": -84.679, ""to_x"": 151.815, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:09:22,2026-01-01 08:09:30,C0-8,C0-19,,,151.815,-75.288,0,142.824,-75.288,0,completed,562.986,2026-01-01 08:09:22,segment_corridor,empty_bin,,C0-8,C0-19,,7.492,0.0,8.991,0.0,"{""type"": ""corridor"", ""from"": ""C0-8"", ""to"": ""C0-19"", ""duration"": 7.492499999999988, ""distance_m"": 8.990999999999985, ""from_x"": 151.815, ""from_y"": -75.288, ""to_x"": 142.824, ""to_y"": -75.288, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:09:30,2026-01-01 08:09:43,C0-19,C0-24,,,142.824,-75.288,0,142.462,-59.615,0,completed,570.479,2026-01-01 08:09:30,segment_corridor,empty_bin,,C0-19,C0-24,,13.064,0.0,15.677,0.0,"{""type"": ""corridor"", ""from"": ""C0-19"", ""to"": ""C0-24"", ""duration"": 13.064316673247355, ""distance_m"": 15.677180007896824, ""from_x"": 142.824, ""from_y"": -75.288, ""to_x"": 142.462, ""to_y"": -59.615, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:09:43,2026-01-01 08:10:12,C0-24,C0-25,,,142.462,-59.615,0,107.222,-59.537,0,completed,583.543,2026-01-01 08:09:43,segment_corridor,empty_bin,,C0-24,C0-25,,29.367,0.0,35.24,0.0,"{""type"": ""corridor"", ""from"": ""C0-24"", ""to"": ""C0-25"", ""duration"": 29.366738601879355, ""distance_m"": 35.24008632225522, ""from_x"": 142.462, ""from_y"": -59.615, ""to_x"": 107.222, ""to_y"": -59.537, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:10:12,2026-01-01 08:10:37,C0-25,C0-26,,,107.222,-59.537,0,77.249,-59.896,0,completed,612.91,2026-01-01 08:10:12,segment_corridor,empty_bin,,C0-25,C0-26,,24.979,0.0,29.975,0.0,"{""type"": ""corridor"", ""from"": ""C0-25"", ""to"": ""C0-26"", ""duration"": 24.979291562100887, ""distance_m"": 29.975149874521062, ""from_x"": 107.222, ""from_y"": -59.537, ""to_x"": 77.249, ""to_y"": -59.896, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:10:37,2026-01-01 08:10:45,C0-26,C0-33,,,77.249,-59.896,0,77.375,-50.518,0,completed,637.889,2026-01-01 08:10:37,segment_corridor,empty_bin,,C0-26,C0-33,,7.816,0.0,9.379,0.0,"{""type"": ""corridor"", ""from"": ""C0-26"", ""to"": ""C0-33"", ""duration"": 7.815705342449907, ""distance_m"": 9.378846410939888, ""from_x"": 77.249, ""from_y"": -59.896, ""to_x"": 77.375, ""to_y"": -50.518, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:10:45,2026-01-01 08:11:02,C0-33,C0-34,,,77.375,-50.518,0,77.167,-30.539,0,completed,645.705,2026-01-01 08:10:45,segment_corridor,empty_bin,,C0-33,C0-34,,16.65,0.0,19.98,0.0,"{""type"": ""corridor"", ""from"": ""C0-33"", ""to"": ""C0-34"", ""duration"": 16.650068922947103, ""distance_m"": 19.98008270753652, ""from_x"": 77.375, ""from_y"": -50.518, ""to_x"": 77.167, ""to_y"": -30.539, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:11:02,2026-01-01 08:11:13,C0-34,C0-38,,,77.167,-30.539,0,77.537,-16.912,0,completed,662.355,2026-01-01 08:11:02,segment_corridor,empty_bin,,C0-34,C0-38,,11.36,0.0,13.632,0.0,"{""type"": ""corridor"", ""from"": ""C0-34"", ""to"": ""C0-38"", ""duration"": 11.360018492013511, ""distance_m"": 13.632022190416214, ""from_x"": 77.167, ""from_y"": -30.539, ""to_x"": 77.537, ""to_y"": -16.912, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:11:13,2026-01-01 08:11:18,C0-38,C0-35,,,77.537,-16.912,0,77.498,-11.434,0,completed,673.715,2026-01-01 08:11:13,segment_corridor,empty_bin,,C0-38,C0-35,,4.565,0.0,5.478,0.0,"{""type"": ""corridor"", ""from"": ""C0-38"", ""to"": ""C0-35"", ""duration"": 4.56511568856694, ""distance_m"": 5.478138826280327, ""from_x"": 77.537, ""from_y"": -16.912, ""to_x"": 77.498, ""to_y"": -11.434, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:11:18,2026-01-01 08:11:20,C0-35,AMU-DH,,,77.498,-11.434,0,74.363,-11.674,0,completed,678.28,2026-01-01 08:11:18,segment_corridor,empty_bin,,C0-35,AMU-DH,,2.62,0.0,3.144,0.0,"{""type"": ""corridor"", ""from"": ""C0-35"", ""to"": ""AMU-DH"", ""duration"": 2.6201443185443094, ""distance_m"": 3.144173182253171, ""from_x"": 77.498, ""from_y"": -11.434, ""to_x"": 74.363, ""to_y"": -11.674, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,pickup,2026-01-01 08:11:20,2026-01-01 08:11:40,,,,,,,,,,,completed,680.9,2026-01-01 08:11:20,segment_pickup,empty_bin,,AMU-DH,UEC-DH,,20.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""AMU-DH"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-2,T8,corridor,2026-01-01 08:11:40,2026-01-01 08:11:43,AMU-DH,C0-35,,,74.363,-11.674,0,77.498,-11.434,0,completed,700.9,2026-01-01 08:11:40,segment_corridor,empty_bin,,AMU-DH,C0-35,,2.62,0.0,3.144,0.0,"{""type"": ""corridor"", ""from"": ""AMU-DH"", ""to"": ""C0-35"", ""duration"": 2.6201443185443094, ""distance_m"": 3.144173182253171, ""from_x"": 74.363, ""from_y"": -11.674, ""to_x"": 77.498, ""to_y"": -11.434, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:11:43,2026-01-01 08:11:48,C0-35,C0-38,,,77.498,-11.434,0,77.537,-16.912,0,completed,703.52,2026-01-01 08:11:43,segment_corridor,empty_bin,,C0-35,C0-38,,4.565,0.0,5.478,0.0,"{""type"": ""corridor"", ""from"": ""C0-35"", ""to"": ""C0-38"", ""duration"": 4.56511568856694, ""distance_m"": 5.478138826280327, ""from_x"": 77.498, ""from_y"": -11.434, ""to_x"": 77.537, ""to_y"": -16.912, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:11:48,2026-01-01 08:11:57,C0-38,C0-39,,,77.537,-16.912,0,88.256,-16.871,0,completed,708.085,2026-01-01 08:11:48,segment_corridor,empty_bin,,C0-38,C0-39,,8.933,0.0,10.719,0.0,"{""type"": ""corridor"", ""from"": ""C0-38"", ""to"": ""C0-39"", ""duration"": 8.93256534323209, ""distance_m"": 10.719078411878508, ""from_x"": 77.537, ""from_y"": -16.912, ""to_x"": 88.256, ""to_y"": -16.871, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,corridor,2026-01-01 08:11:57,2026-01-01 08:12:00,C0-39,UEC-DH,,,88.256,-16.871,0,88.254,-20.671,0,completed,717.018,2026-01-01 08:11:57,segment_corridor,empty_bin,,C0-39,UEC-DH,,3.167,0.0,3.8,0.0,"{""type"": ""corridor"", ""from"": ""C0-39"", ""to"": ""UEC-DH"", ""duration"": 3.1666671052631283, ""distance_m"": 3.800000526315754, ""from_x"": 88.256, ""from_y"": -16.871, ""to_x"": 88.254, ""to_y"": -20.671, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T8,dropoff,2026-01-01 08:12:00,2026-01-01 08:12:20,,,,,,,,,,,completed,720.185,2026-01-01 08:12:00,segment_dropoff,empty_bin,,AMU-DH,UEC-DH,,20.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""UEC-DH"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-2,T9,,2026-01-01 08:12:20,2026-01-01 08:12:21,,,UEC-DH,UEC-DH,,,,,,,start,740.185,2026-01-01 08:12:20,task_assigned,empty_bin,,AMU-DH,UEC-DH,,0.0,0.0,0.0,78.569,Assigned task to AMR-A-2
AMR-A-2,T9,corridor,2026-01-01 08:12:20,2026-01-01 08:12:23,UEC-DH,C0-39,,,88.254,-20.671,0,88.256,-16.871,0,completed,740.185,2026-01-01 08:12:20,segment_corridor,empty_bin,,UEC-DH,C0-39,,3.167,0.0,3.8,0.0,"{""type"": ""corridor"", ""from"": ""UEC-DH"", ""to"": ""C0-39"", ""duration"": 3.1666671052631283, ""distance_m"": 3.800000526315754, ""from_x"": 88.254, ""from_y"": -20.671, ""to_x"": 88.256, ""to_y"": -16.871, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T9,corridor,2026-01-01 08:12:23,2026-01-01 08:12:32,C0-39,C0-38,,,88.256,-16.871,0,77.537,-16.912,0,completed,743.351,2026-01-01 08:12:23,segment_corridor,empty_bin,,C0-39,C0-38,,8.933,0.0,10.719,0.0,"{""type"": ""corridor"", ""from"": ""C0-39"", ""to"": ""C0-38"", ""duration"": 8.93256534323209, ""distance_m"": 10.719078411878508, ""from_x"": 88.256, ""from_y"": -16.871, ""to_x"": 77.537, ""to_y"": -16.912, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T9,corridor,2026-01-01 08:12:32,2026-01-01 08:12:36,C0-38,C0-35,,,77.537,-16.912,0,77.498,-11.434,0,completed,752.284,2026-01-01 08:12:32,segment_corridor,empty_bin,,C0-38,C0-35,,4.565,0.0,5.478,0.0,"{""type"": ""corridor"", ""from"": ""C0-38"", ""to"": ""C0-35"", ""duration"": 4.56511568856694, ""distance_m"": 5.478138826280327, ""from_x"": 77.537, ""from_y"": -16.912, ""to_x"": 77.498, ""to_y"": -11.434, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T9,corridor,2026-01-01 08:12:36,2026-01-01 08:12:39,C0-35,AMU-DH,,,77.498,-11.434,0,74.363,-11.674,0,completed,756.849,2026-01-01 08:12:36,segment_corridor,empty_bin,,C0-35,AMU-DH,,2.62,0.0,3.144,0.0,"{""type"": ""corridor"", ""from"": ""C0-35"", ""to"": ""AMU-DH"", ""duration"": 2.6201443185443094, ""distance_m"": 3.144173182253171, ""from_x"": 77.498, ""from_y"": -11.434, ""to_x"": 74.363, ""to_y"": -11.674, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T9,pickup,2026-01-01 08:12:39,2026-01-01 08:12:59,,,,,,,,,,,completed,759.469,2026-01-01 08:12:39,segment_pickup,empty_bin,,AMU-DH,UEC-DH,,20.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""AMU-DH"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-2,T9,corridor,2026-01-01 08:12:59,2026-01-01 08:13:02,AMU-DH,C0-35,,,74.363,-11.674,0,77.498,-11.434,0,completed,779.469,2026-01-01 08:12:59,segment_corridor,empty_bin,,AMU-DH,C0-35,,2.62,0.0,3.144,0.0,"{""type"": ""corridor"", ""from"": ""AMU-DH"", ""to"": ""C0-35"", ""duration"": 2.6201443185443094, ""distance_m"": 3.144173182253171, ""from_x"": 74.363, ""from_y"": -11.674, ""to_x"": 77.498, ""to_y"": -11.434, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T9,corridor,2026-01-01 08:13:02,2026-01-01 08:13:06,C0-35,C0-38,,,77.498,-11.434,0,77.537,-16.912,0,completed,782.089,2026-01-01 08:13:02,segment_corridor,empty_bin,,C0-35,C0-38,,4.565,0.0,5.478,0.0,"{""type"": ""corridor"", ""from"": ""C0-35"", ""to"": ""C0-38"", ""duration"": 4.56511568856694, ""distance_m"": 5.478138826280327, ""from_x"": 77.498, ""from_y"": -11.434, ""to_x"": 77.537, ""to_y"": -16.912, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T9,corridor,2026-01-01 08:13:06,2026-01-01 08:13:15,C0-38,C0-39,,,77.537,-16.912,0,88.256,-16.871,0,completed,786.654,2026-01-01 08:13:06,segment_corridor,empty_bin,,C0-38,C0-39,,8.933,0.0,10.719,0.0,"{""type"": ""corridor"", ""from"": ""C0-38"", ""to"": ""C0-39"", ""duration"": 8.93256534323209, ""distance_m"": 10.719078411878508, ""from_x"": 77.537, ""from_y"": -16.912, ""to_x"": 88.256, ""to_y"": -16.871, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T9,corridor,2026-01-01 08:13:15,2026-01-01 08:13:18,C0-39,UEC-DH,,,88.256,-16.871,0,88.254,-20.671,0,completed,795.587,2026-01-01 08:13:15,segment_corridor,empty_bin,,C0-39,UEC-DH,,3.167,0.0,3.8,0.0,"{""type"": ""corridor"", ""from"": ""C0-39"", ""to"": ""UEC-DH"", ""duration"": 3.1666671052631283, ""distance_m"": 3.800000526315754, ""from_x"": 88.256, ""from_y"": -16.871, ""to_x"": 88.254, ""to_y"": -20.671, ""from_floor"": 0, ""to_floor"": 0}"
AMR-A-2,T9,dropoff,2026-01-01 08:13:18,2026-01-01 08:13:38,,,,,,,,,,,completed,798.754,2026-01-01 08:13:18,segment_dropoff,empty_bin,,AMU-DH,UEC-DH,,20.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""UEC-DH"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}"
AMR-A-3,T10,,2026-01-01 08:10:41,2026-01-01 08:10:42,,,ADULTIP6-DELIVERYHUB,UEC-DH,,,,,,,start,641.051,2026-01-01 08:10:41,task_assigned,empty_bin,,AMU-DH,UEC-DH,,0.0,0.0,0.0,181.857,Assigned task to AMR-A-3
AMR-A-3,T10,corridor,2026-01-01 08:10:41,2026-01-01 08:10:43,ADULTIP6-DELIVERYHUB,C5-6,,,83.021,-82.786,5,83.189,-85.358,5,completed,641.051,2026-01-01 08:10:41,segment_corridor,empty_bin,,ADULTIP6-DELIVERYHUB,C5-6,,2.148,0.0,2.577,0.0,"{""type"": ""corridor"", ""from"": ""ADULTIP6-DELIVERYHUB"", ""to"": ""C5-6"", ""duration"": 2.1479007839697313, ""distance_m"": 2.577480940763677, ""from_x"": 83.021, ""from_y"": -82.786, ""to_x"": 83.189, ""to_y"": -85.358, ""from_floor"": 5, ""to_floor"": 5}"
AMR-A-3,T10,corridor,2026-01-01 08:10:43,2026-01-01 08:10:47,C5-6,C5-5,,,83.189,-85.358,5,88.783,-85.502,5,completed,643.198,2026-01-01 08:10:43,segment_corridor,empty_bin,,C5-6,C5-5,,4.663,0.0,5.596,0.0,"{""type"": ""corridor"", ""from"": ""C5-6"", ""to"": ""C5-5"", ""duration"": 4.6632109228632554, ""distance_m"": 5.595853107435906, ""from_x"": 83.189, ""from_y"": -85.358, ""to_x"": 88.783, ""to_y"": -85.502, ""from_floor"": 5, ""to_floor"": 5}"
AMR-A-3,T10,corridor,2026-01-01 08:10:47,2026-01-01 08:10:50,C5-5,C5-4,,,88.783,-85.502,5,92.168,-85.521,5,completed,647.862,2026-01-01 08:10:47,segment_corridor,empty_bin,,C5-5,C5-4,,2.821,0.0,3.385,0.0,"{""type"": ""corridor"", ""from"": ""C5-5"", ""to"": ""C5-4"", ""duration"": 2.8208777692216502, ""distance_m"": 3.3850533230659803, ""from_x"": 88.783, ""from_y"": -85.502, ""to_x"": 92.168, ""to_y"": -85.521, ""from_floor"": 5, ""to_floor"": 5}"
AMR-A-3,T10,corridor,2026-01-01 08:10:50,2026-01-01 08:10:53,C5-4,Lift-8-F5,,,92.168,-85.521,5,92.111,-89.054,5,completed,650.683,2026-01-01 08:10:50,segment_corridor,empty_bin,,C5-4,Lift-8-F5,,2.945,0.0,3.533,0.0,"{""type"": ""corridor"", ""from"": ""C5-4"", ""to"": ""Lift-8-F5"", ""duration"": 2.9445498146764506, ""distance_m"": 3.5334597776117405, ""from_x"": 92.168, ""from_y"": -85.521, ""to_x"": 92.111, ""to_y"": -89.054, ""from_floor"": 5, ""to_floor"": 5}"
