amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,payload_instance_id,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,energy_kwh,task_duration_sec,details,task_source,department_id,waste_stream,waste_volume_m3,container_type,pending_reason,tracked_item_exchange,exchange_mode,tracked_item_source_payload,tracked_items
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:19:23,2026-01-01 08:19:30,C0-107,C0-82,,,151.875,-110.231,0,151.957,-118.723,0,completed,11963.3,2026-01-01 08:19:23,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-107,C0-82,,7.077,0.0,8.492,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-107"", ""to"": ""C0-82"", ""duration"": 7.076996577331065, ""distance_m"": 8.492395892797278, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.875, ""from_y"": -110.231, ""to_x"": 151.957, ""to_y"": -118.723, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:19:30,2026-01-01 08:19:33,C0-82,C0-12,,,151.957,-118.723,0,151.969,-122.524,0,completed,11970.377,2026-01-01 08:19:30,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-82,C0-12,,3.168,0.0,3.801,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-82"", ""to"": ""C0-12"", ""duration"": 3.167515785280321, ""distance_m"": 3.8010189423363854, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.957, ""from_y"": -118.723, ""to_x"": 151.969, ""to_y"": -122.524, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:19:33,2026-01-01 08:19:41,C0-12,C0-13,,,151.969,-122.524,0,151.939,-132.199,0,completed,11973.545,2026-01-01 08:19:33,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-12,C0-13,,8.063,0.0,9.675,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-12"", ""to"": ""C0-13"", ""duration"": 8.062538759596766, ""distance_m"": 9.675046511516118, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.969, ""from_y"": -122.524, ""to_x"": 151.939, ""to_y"": -132.199, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:19:41,2026-01-01 08:19:49,C0-13,C0-14,,,151.939,-132.199,0,142.333,-132.392,0,completed,11981.607,2026-01-01 08:19:41,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-13,C0-14,,8.007,0.0,9.608,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-13"", ""to"": ""C0-14"", ""duration"": 8.006615537236133, ""distance_m"": 9.607938644683358, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.939, ""from_y"": -132.199, ""to_x"": 142.333, ""to_y"": -132.392, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:19:49,2026-01-01 08:19:52,C0-14,C0-15,,,142.333,-132.392,0,142.311,-135.582,0,completed,11989.614,2026-01-01 08:19:49,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-14,C0-15,,2.658,0.0,3.19,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-14"", ""to"": ""C0-15"", ""duration"": 2.6583965509724488, ""distance_m"": 3.1900758611669384, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.333, ""from_y"": -132.392, ""to_x"": 142.311, ""to_y"": -135.582, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:19:52,2026-01-01 08:19:54,C0-15,C0-44,,,142.311,-135.582,0,142.385,-138.767,0,completed,11992.272,2026-01-01 08:19:52,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-15,C0-44,,2.655,0.0,3.186,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-15"", ""to"": ""C0-44"", ""duration"": 2.6548829488740613, ""distance_m"": 3.1858595386488733, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.311, ""from_y"": -135.582, ""to_x"": 142.385, ""to_y"": -138.767, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:19:54,2026-01-01 08:20:01,C0-44,C0-45,,,142.385,-138.767,0,142.637,-146.743,0,completed,11994.927,2026-01-01 08:19:54,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-44,C0-45,,6.65,0.0,7.98,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-44"", ""to"": ""C0-45"", ""duration"": 6.649983291541249, ""distance_m"": 7.979979949849498, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.385, ""from_y"": -138.767, ""to_x"": 142.637, ""to_y"": -146.743, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:20:01,2026-01-01 08:20:04,C0-45,C0-16,,,142.637,-146.743,0,142.744,-150.046,0,completed,12001.577,2026-01-01 08:20:01,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-45,C0-16,,2.754,0.0,3.305,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-45"", ""to"": ""C0-16"", ""duration"": 2.7539438891241836, ""distance_m"": 3.30473266694902, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.637, ""from_y"": -146.743, ""to_x"": 142.744, ""to_y"": -150.046, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:20:04,2026-01-01 08:20:06,C0-16,C0-50,,,142.744,-150.046,0,145.0,-150.0,0,completed,12004.331,2026-01-01 08:20:04,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-16,C0-50,,1.88,0.0,2.256,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-16"", ""to"": ""C0-50"", ""duration"": 1.880390769080843, ""distance_m"": 2.2564689228970116, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.744, ""from_y"": -150.046, ""to_x"": 145.0, ""to_y"": -150.0, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:20:06,2026-01-01 08:20:26,C0-50,C0-83,,,145.0,-150.0,0,144.848,-174.179,0,completed,12006.211,2026-01-01 08:20:06,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-50,C0-83,,20.15,0.0,24.179,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-50"", ""to"": ""C0-83"", ""duration"": 20.149564804371224, ""distance_m"": 24.17947776524547, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 145.0, ""from_y"": -150.0, ""to_x"": 144.848, ""to_y"": -174.179, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:20:26,2026-01-01 08:20:30,C0-83,C0-84,,,144.848,-174.179,0,140.264,-174.244,0,completed,12026.361,2026-01-01 08:20:26,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-83,C0-84,,3.82,0.0,4.584,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-83"", ""to"": ""C0-84"", ""duration"": 3.820384015747343, ""distance_m"": 4.584460818896812, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 144.848, ""from_y"": -174.179, ""to_x"": 140.264, ""to_y"": -174.244, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,corridor,2026-01-01 08:20:30,2026-01-01 08:20:32,C0-84,D4-PHARMACY,,,140.264,-174.244,0,140.351,-171.506,0,completed,12030.181,2026-01-01 08:20:30,segment_corridor,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,C0-84,D4-PHARMACY,,2.283,0.0,2.739,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C0-84"", ""to"": ""D4-PHARMACY"", ""duration"": 2.282818220484885, ""distance_m"": 2.7393818645818615, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.264, ""from_y"": -174.244, ""to_x"": 140.351, ""to_y"": -171.506, ""from_floor"": 0, ""to_floor"": 0}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D4_00004,dropoff,2026-01-01 08:20:32,2026-01-01 08:20:52,,,,,,,,,,,completed,12032.464,2026-01-01 08:20:32,segment_dropoff,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D4_00004-000005,,D7-PHARMACY,D4-PHARMACY,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""D4-PHARMACY"", ""duration"": 20.0, ""inventory_space"": """", ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,,,False,,,{}
AMR-A-1,GEN_PHARMACY_D1_00001,,2026-01-01 08:04:40,2026-01-01 08:04:40,,,,,,,,,,,finish,11080.861,2026-01-01 08:04:40,task_complete,Pharmacy Box,Pharmacy_Box-GEN_PHARMACY_D1_00001-000002,,D7-PHARMACY,D1-PHARMACY,,0.0,0.0,0.0,0.0,0.0,Task GEN_PHARMACY_D1_00001 completed,task_generation,D1,,0.0,Pharmacy Box,,False,,,{}
AMR-B-1,T1,,2026-01-01 08:06:00,2026-01-01 08:06:01,,,AMR-CENTRE,D1-CATERING,,,,,,,start,11160.0,2026-01-01 08:06:00,task_assigned,food_trolley,food_trolley-T1-000001,,KITCHEN,D1-CATERING,,0.0,0.0,0.0,0.0,325.743,Assigned task to AMR-B-1,,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:00,2026-01-01 08:06:02,AMR-CENTRE,C2-11,,,157.36,-81.619,2,157.38,-84.803,2,completed,11160.0,2026-01-01 08:06:00,segment_corridor,,,,AMR-CENTRE,C2-11,,2.653,0.0,3.184,0.0,0.0,"{""type"": ""corridor"", ""from"": ""AMR-CENTRE"", ""to"": ""C2-11"", ""duration"": 2.6533856778756353, ""distance_m"": 3.1840628134507623, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 157.36, ""from_y"": -81.619, ""to_x"": 157.38, ""to_y"": -84.803, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:02,2026-01-01 08:06:07,C2-11,C2-10,,,157.38,-84.803,2,151.747,-84.823,2,completed,11162.653,2026-01-01 08:06:02,segment_corridor,,,,C2-11,C2-10,,4.694,0.0,5.633,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-11"", ""to"": ""C2-10"", ""duration"": 4.694196254122965, ""distance_m"": 5.633035504947558, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 157.38, ""from_y"": -84.803, ""to_x"": 151.747, ""to_y"": -84.823, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:07,2026-01-01 08:06:11,C2-10,C2-22,,,151.747,-84.823,2,146.298,-84.823,2,completed,11167.348,2026-01-01 08:06:07,segment_corridor,,,,C2-10,C2-22,,4.541,0.0,5.449,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-10"", ""to"": ""C2-22"", ""duration"": 4.540833333333344, ""distance_m"": 5.449000000000012, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 151.747, ""from_y"": -84.823, ""to_x"": 146.298, ""to_y"": -84.823, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:11,2026-01-01 08:06:16,C2-22,C2-12,,,146.298,-84.823,2,140.54,-85.162,2,completed,11171.888,2026-01-01 08:06:11,segment_corridor,,,,C2-22,C2-12,,4.807,0.0,5.768,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-22"", ""to"": ""C2-12"", ""duration"": 4.806642178046736, ""distance_m"": 5.767970613656082, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 146.298, ""from_y"": -84.823, ""to_x"": 140.54, ""to_y"": -85.162, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:16,2026-01-01 08:06:19,C2-12,C2-13,,,140.54,-85.162,2,137.16,-85.181,2,completed,11176.695,2026-01-01 08:06:16,segment_corridor,,,,C2-12,C2-13,,2.817,0.0,3.38,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-12"", ""to"": ""C2-13"", ""duration"": 2.8167111682875, ""distance_m"": 3.380053401945, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 140.54, ""from_y"": -85.162, ""to_x"": 137.16, ""to_y"": -85.181, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:19,2026-01-01 08:06:22,C2-13,C2-14,,,137.16,-85.181,2,133.763,-85.18,2,completed,11179.512,2026-01-01 08:06:19,segment_corridor,,,,C2-13,C2-14,,2.831,0.0,3.397,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-13"", ""to"": ""C2-14"", ""duration"": 2.8308334559905703, ""distance_m"": 3.397000147188684, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 137.16, ""from_y"": -85.181, ""to_x"": 133.763, ""to_y"": -85.18, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:22,2026-01-01 08:06:29,C2-14,C2-8,,,133.763,-85.18,2,133.702,-93.487,2,completed,11182.343,2026-01-01 08:06:22,segment_corridor,,,,C2-14,C2-8,,6.923,0.0,8.307,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-14"", ""to"": ""C2-8"", ""duration"": 6.92268663726574, ""distance_m"": 8.307223964718888, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.763, ""from_y"": -85.18, ""to_x"": 133.702, ""to_y"": -93.487, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:29,2026-01-01 08:06:36,C2-8,C2-7,,,133.702,-93.487,2,133.817,-102.025,2,completed,11189.265,2026-01-01 08:06:29,segment_corridor,,,,C2-8,C2-7,,7.116,0.0,8.539,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-8"", ""to"": ""C2-7"", ""duration"": 7.11564536973126, ""distance_m"": 8.53877444367751, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.702, ""from_y"": -93.487, ""to_x"": 133.817, ""to_y"": -102.025, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:36,2026-01-01 08:06:56,C2-7,C2-6,,,133.817,-102.025,2,133.869,-125.703,2,completed,11196.381,2026-01-01 08:06:36,segment_corridor,,,,C2-7,C2-6,,19.732,0.0,23.678,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-7"", ""to"": ""C2-6"", ""duration"": 19.731714249456942, ""distance_m"": 23.67805709934833, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.817, ""from_y"": -102.025, ""to_x"": 133.869, ""to_y"": -125.703, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:06:56,2026-01-01 08:07:15,C2-6,C2-5,,,133.869,-125.703,2,134.284,-149.468,2,completed,11216.113,2026-01-01 08:06:56,segment_corridor,,,,C2-6,C2-5,,19.807,0.0,23.769,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-6"", ""to"": ""C2-5"", ""duration"": 19.807186020622797, ""distance_m"": 23.768623224747355, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.869, ""from_y"": -125.703, ""to_x"": 134.284, ""to_y"": -149.468, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:07:15,2026-01-01 08:07:19,C2-5,C2-4,,,134.284,-149.468,2,138.449,-149.882,2,completed,11235.92,2026-01-01 08:07:15,segment_corridor,,,,C2-5,C2-4,,3.488,0.0,4.186,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-5"", ""to"": ""C2-4"", ""duration"": 3.48793764677322, ""distance_m"": 4.185525176127864, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 134.284, ""from_y"": -149.468, ""to_x"": 138.449, ""to_y"": -149.882, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:07:19,2026-01-01 08:07:22,C2-4,C2-3,,,138.449,-149.882,2,142.469,-149.736,2,completed,11239.408,2026-01-01 08:07:19,segment_corridor,,,,C2-4,C2-3,,3.352,0.0,4.023,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-4"", ""to"": ""C2-3"", ""duration"": 3.3522086417431836, ""distance_m"": 4.02265037009182, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 138.449, ""from_y"": -149.882, ""to_x"": 142.469, ""to_y"": -149.736, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:07:22,2026-01-01 08:07:32,C2-3,C2-2,,,142.469,-149.736,2,142.153,-138.602,2,completed,11242.76,2026-01-01 08:07:22,segment_corridor,,,,C2-3,C2-2,,9.282,0.0,11.138,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-3"", ""to"": ""C2-2"", ""duration"": 9.282069483088815, ""distance_m"": 11.138483379706578, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.469, ""from_y"": -149.736, ""to_x"": 142.153, ""to_y"": -138.602, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:07:32,2026-01-01 08:07:34,C2-2,C2-1,,,142.153,-138.602,2,142.153,-135.436,2,completed,11252.042,2026-01-01 08:07:32,segment_corridor,,,,C2-2,C2-1,,2.638,0.0,3.166,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-2"", ""to"": ""C2-1"", ""duration"": 2.638333333333331, ""distance_m"": 3.165999999999997, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.153, ""from_y"": -138.602, ""to_x"": 142.153, ""to_y"": -135.436, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:07:34,2026-01-01 08:07:38,C2-1,KITCHEN,,,142.153,-135.436,2,142.071,-131.132,2,completed,11254.68,2026-01-01 08:07:34,segment_corridor,,,,C2-1,KITCHEN,,3.587,0.0,4.305,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-1"", ""to"": ""KITCHEN"", ""duration"": 3.587317552464827, ""distance_m"": 4.304781062957792, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.153, ""from_y"": -135.436, ""to_x"": 142.071, ""to_y"": -131.132, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,pickup,2026-01-01 08:07:38,2026-01-01 08:07:58,,,,,,,,,,,completed,11258.268,2026-01-01 08:07:38,segment_pickup,food_trolley,food_trolley-T1-000001,,KITCHEN,D1-CATERING,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""KITCHEN"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:07:58,2026-01-01 08:08:02,KITCHEN,C2-1,,,142.071,-131.132,2,142.153,-135.436,2,completed,11278.268,2026-01-01 08:07:58,segment_corridor,food_trolley,food_trolley-T1-000001,,KITCHEN,C2-1,,4.22,0.0,4.305,0.0,0.0,"{""type"": ""corridor"", ""from"": ""KITCHEN"", ""to"": ""C2-1"", ""duration"": 4.220373591135091, ""distance_m"": 4.304781062957792, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 142.071, ""from_y"": -131.132, ""to_x"": 142.153, ""to_y"": -135.436, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:08:02,2026-01-01 08:08:05,C2-1,C2-2,,,142.153,-135.436,2,142.153,-138.602,2,completed,11282.488,2026-01-01 08:08:02,segment_corridor,food_trolley,food_trolley-T1-000001,,C2-1,C2-2,,3.104,0.0,3.166,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-1"", ""to"": ""C2-2"", ""duration"": 3.1039215686274484, ""distance_m"": 3.165999999999997, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 142.153, ""from_y"": -135.436, ""to_x"": 142.153, ""to_y"": -138.602, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:08:05,2026-01-01 08:08:14,C2-2,C2-3,,,142.153,-138.602,2,142.469,-149.736,2,completed,11285.592,2026-01-01 08:08:05,segment_corridor,food_trolley,food_trolley-T1-000001,,C2-2,C2-3,,9.282,0.0,11.138,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-2"", ""to"": ""C2-3"", ""duration"": 9.282069483088815, ""distance_m"": 11.138483379706578, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.153, ""from_y"": -138.602, ""to_x"": 142.469, ""to_y"": -149.736, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:08:14,2026-01-01 08:08:18,C2-3,C2-4,,,142.469,-149.736,2,138.449,-149.882,2,completed,11294.874,2026-01-01 08:08:14,segment_corridor,food_trolley,food_trolley-T1-000001,,C2-3,C2-4,,3.352,0.0,4.023,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-3"", ""to"": ""C2-4"", ""duration"": 3.3522086417431836, ""distance_m"": 4.02265037009182, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 142.469, ""from_y"": -149.736, ""to_x"": 138.449, ""to_y"": -149.882, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:08:18,2026-01-01 08:08:21,C2-4,C2-5,,,138.449,-149.882,2,134.284,-149.468,2,completed,11298.226,2026-01-01 08:08:18,segment_corridor,food_trolley,food_trolley-T1-000001,,C2-4,C2-5,,3.488,0.0,4.186,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-4"", ""to"": ""C2-5"", ""duration"": 3.48793764677322, ""distance_m"": 4.185525176127864, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 138.449, ""from_y"": -149.882, ""to_x"": 134.284, ""to_y"": -149.468, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:08:21,2026-01-01 08:08:41,C2-5,C2-6,,,134.284,-149.468,2,133.869,-125.703,2,completed,11301.714,2026-01-01 08:08:21,segment_corridor,food_trolley,food_trolley-T1-000001,,C2-5,C2-6,,19.807,0.0,23.769,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-5"", ""to"": ""C2-6"", ""duration"": 19.807186020622797, ""distance_m"": 23.768623224747355, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 134.284, ""from_y"": -149.468, ""to_x"": 133.869, ""to_y"": -125.703, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:08:41,2026-01-01 08:09:01,C2-6,C2-7,,,133.869,-125.703,2,133.817,-102.025,2,completed,11321.521,2026-01-01 08:08:41,segment_corridor,food_trolley,food_trolley-T1-000001,,C2-6,C2-7,,19.732,0.0,23.678,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-6"", ""to"": ""C2-7"", ""duration"": 19.731714249456942, ""distance_m"": 23.67805709934833, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.869, ""from_y"": -125.703, ""to_x"": 133.817, ""to_y"": -102.025, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:09:01,2026-01-01 08:09:08,C2-7,C2-8,,,133.817,-102.025,2,133.702,-93.487,2,completed,11341.253,2026-01-01 08:09:01,segment_corridor,food_trolley,food_trolley-T1-000001,,C2-7,C2-8,,7.116,0.0,8.539,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-7"", ""to"": ""C2-8"", ""duration"": 7.11564536973126, ""distance_m"": 8.53877444367751, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.817, ""from_y"": -102.025, ""to_x"": 133.702, ""to_y"": -93.487, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:09:08,2026-01-01 08:09:15,C2-8,C2-15,,,133.702,-93.487,2,125.528,-93.415,2,completed,11348.369,2026-01-01 08:09:08,segment_corridor,food_trolley,food_trolley-T1-000001,,C2-8,C2-15,,6.812,0.0,8.174,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-8"", ""to"": ""C2-15"", ""duration"": 6.811930914049093, ""distance_m"": 8.17431709685891, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 133.702, ""from_y"": -93.487, ""to_x"": 125.528, ""to_y"": -93.415, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-1,T1,corridor,2026-01-01 08:09:15,2026-01-01 08:09:33,C2-15,C2-16,,,125.528,-93.415,2,104.071,-93.383,2,completed,11355.181,2026-01-01 08:09:15,segment_corridor,food_trolley,food_trolley-T1-000001,,C2-15,C2-16,,17.881,0.0,21.457,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-15"", ""to"": ""C2-16"", ""duration"": 17.880853218052987, ""distance_m"": 21.457023861663583, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 125.528, ""from_y"": -93.415, ""to_x"": 104.071, ""to_y"": -93.383, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
